Date,S&P,AAPL,AMD,AMZN,C,CAT,CME
20121001,0.002647998,-0.011632395,-0.027069084,-0.009124502,0.00091658,-0.006647043,-0.00332151
20121002,0.000871907,0.002907768,-0.003053658,-0.005610711,0.015452985,0,8.80E-05
20121003,0.003617857,0.015216638,-0.046957445,0.021006804,0.023768283,-0.002225475,-0.000613188
20121004,0.007148821,-0.006949089,0.031548084,0.017622802,0.026080917,0.007942376,0.008027692
20121005,-0.000321641,-0.021541358,0,-0.007553456,-0.005449823,-0.006185088,-0.000174015
20121008,-0.003462724,-0.022344796,-0.009360675,0.002125739,0.000287959,0.000116993,-0.000174015
20121009,-0.009940182,-0.003641623,0.018634298,-0.031766247,-0.005188437,-0.008108788,-0.009434364
20121010,-0.006207255,0.007926502,-0.031252305,-0.024076527,0.015486463,-0.01893922,-0.000878386
20121011,0.00019537,-0.020189442,0.015748341,-0.00314795,0.010755947,-0.003734966,-0.00599091
20121012,-0.002970545,0.002566703,-0.155192889,-0.00764515,-0.02191642,-0.000362066,-0.003718907
20121015,0.00804547,0.007981066,0.003643355,0.007480948,0.053506643,-0.000121007,0.008655433
20121016,0.010217556,0.023405932,-0.025784584,-0.000983483,0.015965865,0.025631684,0.011019066
20121017,0.004108606,-0.00800193,0.033030439,0.014448121,0.031186603,0.019465316,0.006933905
20121018,-0.00244672,-0.018749682,-0.055673399,-0.0107243,-0.000260034,-0.000115007,-0.003980913
20121019,-0.016710145,-0.036704442,-0.183849524,-0.020006808,-0.03334481,-0.032381673,-0.020323123
20121022,0.000439485,0.038899508,-0.037387275,-0.026258763,0.014957576,0.014443193,0.002474935
20121023,-0.014549235,-0.033151488,0.018868858,0.002264434,-0.022249699,-0.01778726,-0.002828998
20121024,-0.003090153,0.005649014,-0.028437541,-0.025152693,0.011052693,-0.010222068,0.001238233
20121025,0.002991065,-0.011892436,0.019048421,-0.024679038,0.00294466,0.009623545,-0.027791635
20121026,-0.000729248,-0.009127529,-0.023867578,0.066465413,-0.021889844,0.00858306,0.007606993
20121031,0.000155868,-0.014475263,-0.00970898,-0.022698677,0.021355343,0.006625006,0.00915992
20121101,0.010867212,0.002046904,0.042965615,-0.003239241,0.014865952,0.032938521,0.009608688
20121102,-0.009423718,-0.033650893,-0.018868903,0.001215261,-0.009265795,-0.021449402,-0.01354938
20121105,0.002161471,0.013468886,0.004750698,0.008174498,-0.007474867,0.01135825,0.007689361
20121106,0.007822509,-0.0030346,-0.019138988,0.013689865,0.030349751,0.014984174,0.00408863
20121107,-0.023990484,-0.043566382,-0.029414393,-0.023421146,-0.064971682,-0.03535882,-0.014270339
20121108,-0.012279933,-0.03696901,-0.015037499,-0.020508877,-0.001387963,-0.016125317,-0.015254765
20121109,0.001697252,0.017164838,0.024939411,-0.004584493,-0.001945892,0.01530232,-0.007703597
20121112,0.000130478,-0.007762047,-0.019900712,0.00070675,0.013545839,0.002703343,0.000551848
20121113,-0.003993384,0.000124992,0.049029183,0.000573835,-0.007164605,-0.022798932,-0.007017566
20121114,-0.013948871,-0.011146896,-0.079644037,-0.016239144,-0.032034675,-0.026285455,-0.007440613
20121115,-0.001594816,-0.021196058,-0.031581486,-0.010600992,0.005410338,0.002462964,0.009662171
20121116,0.004828275,0.003907356,-0.005362352,0.020775683,-0.006553427,0.007719131,0.002954631
20121119,0.019667377,0.069630535,0.031748636,0.019695759,0.031516109,0.020417144,0.003864523
20121120,0.000663166,-0.008550451,-0.021053069,0.017562866,-0.002773844,-0.003474027,0.002751212
20121121,0.002317494,0.001401018,-0.005333196,0.018015738,-0.006409497,-0.003365657,-0.003118859
20121123,0.012942202,0.017296549,0.041891183,0.007741954,0.007242708,0.013276476,0.003850577
20121126,-0.002031644,0.031061556,-0.041891316,0.015470709,-0.012849199,0.005805118,0.011464036
20121127,-0.005240294,-0.008089633,0.00533375,-0.000896402,-0.01501212,-0.007589729,-0.017890077
20121128,0.007825331,-0.003150959,0.041672513,0.015120113,0.000855634,0.011009176,0.011173345
20121129,0.004260553,0.010952799,0.040005021,0.016694862,0.003984053,0.015305274,0.004543662
20121130,0.000162495,-0.006947075,0.075507207,0.003099193,-0.018344231,-0.011779102,0.002173636
20121203,-0.004756519,0.001553792,0.070204004,-0.006851417,-0.010175596,-0.00883794,0.005413322
20121204,-0.001711275,-0.017804565,-0.04329693,0.008588017,0.00204391,-0.003913648,-0.016694582
20121205,0.001583607,-0.066509529,0.013186672,0.005812077,0.061362232,0.022208554,0.00128018
20121206,0.003301136,0.015565231,0.021599052,-0.002325702,0.015242245,-0.001162676,0.005649014
20121207,0.002916662,-0.025905673,0.008510681,-0.000402081,0.016609299,0.01202738,-0.00127281
20121210,0.000338504,-0.006450761,-0.017094278,-0.021948107,-0.012027036,0.002755201,-0.016511569
20121211,0.006527531,0.021597095,0.004300739,0.011716098,-0.005122096,0.001145344,-0.021117411
20121212,0.000448139,-0.004420757,0.017021312,0.004258918,0.014222381,0.007074914,-0.002466038
20121213,-0.00634149,-0.017423919,0.016737149,-0.002028055,-0.006415536,0.004651167,-0.03057674
20121214,-0.004143975,-0.03828563,-0.008176335,-0.008232797,0.008278637,0.007216895,0.000390924
20121217,0.011800688,0.017569744,0.02871087,0.018567551,0.040395984,0.007165268,0.007390622
20121218,0.011421186,0.028632159,0.024097313,0.025435751,0.007886817,0.012527206,0.015382087
20121219,-0.007618146,-0.014318015,0,-0.009298094,-0.000253032,0.000219976,0.004189213
20121220,0.005473104,-0.008740083,-0.048790114,0.013513283,0.01808645,-0.014310914,-0.023648433
20121221,-0.009422945,-0.004611617,0.076189447,-0.017669185,-0.017072916,-0.018038724,-0.012923145
20121224,-0.002443278,0.001612699,-0.043399271,0.006595204,-0.002789888,-0.004789451,0.001772428
20121226,-0.004798957,-0.01387684,-0.020367007,-0.039388647,0.004307708,0.002169645,-0.00157524
20121227,-0.001219185,0.004008953,-0.016597988,-0.001293837,-0.007613912,-0.000114006,-0.007913227
20121228,-0.011111446,-0.010678816,-0.047117813,-0.012685117,-0.006133773,-0.009744322,-0.004638742
20121231,0.016800027,0.043364041,0.051293694,0.022941813,0.014000534,0.031728292,0.01097357
20130102,0.025086117,0.031184664,0.052750882,0.025347033,0.041832684,0.042511447,0.013136339
20130103,-0.002087796,-0.012710436,-0.015936311,0.004536694,0.003388253,0.009579965,0.004275846
20130104,0.004853301,-0.02824208,0.039375509,0.002588647,0.02481163,0.005492886,0.041969816
20130107,-0.003128003,-0.005899367,0.030420567,0.035291851,0.000946552,0.003050343,-0.005220604
20130108,-0.00324764,0.002687386,0,-0.007775148,-0.000235028,-0.01279045,-0.011091281
20130109,0.002652346,-0.01575242,-0.015094349,-0.000113006,-0.009941251,0.004670078,-0.000756286
20130110,0.0075687,0.012319799,-0.003809246,-0.003799208,0.018617612,0.006754139,0.008664356
20130111,-4.75E-05,-0.006150878,0.018904185,0.009751301,-0.011506952,0.001156331,0.013042575
20130114,-0.000931104,-0.036304091,-0.011299601,0.017719086,-0.002838023,-0.005900373,0.005722595
20130115,0.001128034,-0.032058424,0.015038355,-0.003047639,0.008255827,0.010930049,0.007517671
20130116,0.000196973,0.040670623,0.014814718,-0.010983094,-0.002116238,-0.005029627,0.000912583
20130117,0.00562706,-0.006760803,0.007326098,0.005747452,-0.029624504,0.005343697,0.012515355
20130118,0.003397492,-0.00534526,-0.107796814,0.006044694,0.010132492,0.01986439,0.000359935
20130122,0.004418332,0.009494782,-0.004073285,-0.007117268,0.002875861,0.001023476,0.019802627
20130123,0.001506342,0.01812966,0.108213841,-0.007727783,0.005727566,-0.008942869,0.004231037
20130124,6.61E-06,-0.13187448,0.021739965,0.020342678,0.01839281,-0.002584337,0.007535536
20130125,0.005430709,-0.023856312,0.02127703,0.037198478,0.002566703,-0.010615142,0.007305252
20130128,-0.001851334,0.022367961,-0.01058179,-0.028393302,-0.013373022,0.019376066,-0.00069324
20130129,0.005093004,0.018589146,-0.028779176,-0.058519339,-0.004260061,0.011731911,0.004498865
20130130,-0.003907244,-0.003146946,-0.033398575,0.046580105,-0.004993447,0.000506872,0.003447052
20130131,-0.002566592,-0.00293731,-0.019048272,-0.026992029,0.004993512,-0.00263948,-0.004829644
20130201,0.010002514,-0.004113449,0,-0.001884775,0.020192747,0.011117966,0.020534712
20130204,-0.011605833,-0.02523576,-0.031252305,-0.019124717,-0.019007503,-0.012440058,-0.012956575
20130205,0.010362632,0.034503837,0.031252513,0.026231915,0.016681094,0.001830324,0.01532497
20130206,0.00054902,-0.001079583,0,-0.0176529,0.003024422,-0.007545395,-0.042280349
20130207,-0.001807031,0.023488962,-0.011605079,-0.007617943,-0.004189765,-0.016407876,0.002992518
20130208,0.005641995,0.014334765,0.007751876,0.00658825,-0.00444185,0.007670506,0.006481947
20130211,-0.000606302,0.010367076,0.030420567,-0.018260717,0.010951809,-0.002584337,-0.005954694
20130212,0.001594001,-0.025385503,0.036768671,0.005776285,0.027430325,0.006397492,0.004731787
20130213,0.000592088,-0.001903811,-0.00724619,0.040787754,-0.007923307,-0.008677541,0.00104845
20130214,0.000690434,-0.000899404,0,-0.000854365,0.007246679,-0.003221182,0.020398528
20130215,-0.001045627,-0.01387684,-0.014651816,-0.015534031,-0.010889071,-0.004799499,0.001368064
20130219,0.007309694,-0.000369068,0.03978786,0.017426277,0.014942798,-0.000105006,0.007321135
20130220,-0.012481711,-0.024516078,-0.043484912,-0.012459296,-0.029185792,-0.025210121,-0.015901766
20130221,-0.006323005,-0.0062354,-0.03774029,-0.001765558,-0.020335369,-0.018295344,-0.006917873
20130222,0.008734213,0.010592699,0.003838623,-0.001956914,0.010336395,0.000108994,0.011903867
20130225,-0.018479276,-0.017927746,-0.031130567,-0.02113171,-0.039080803,-0.026343975,-0.009130557
20130226,0.006090876,0.013837814,-0.028057969,-0.001964929,0.003396226,0.008820981,0.020555285
20130227,0.012645699,-0.009848336,0.028057676,0.014886642,0.020851097,0.025248556,0.017479342
20130228,-0.000864454,-0.00715554,-0.015936311,0.003867512,-0.004517187,0.001300154,-0.005848067
20130301,0.002321159,-0.025073735,-0.028514707,0.005546589,0.003330448,-0.010994216,0.004181246
20130304,0.004600126,-0.02450378,-0.008298336,0.027356379,0.019518273,-0.017780134,0.015894018
20130305,0.009520552,0.026068251,0.01242252,0.009040016,0.015253078,0.005111912,0.012243739
20130306,0.001083925,-0.012796527,0,-0.00655242,0.022228115,-0.006339049,0.006147068
20130307,0.001814844,0.011491717,0.048202372,0.000328946,0.009376899,0.000111994,-0.004525223
20130308,0.004471129,0.002639513,0.003914329,0.00113136,0.036652996,0.009547279,0.009833492
20130311,0.003243819,0.014144493,0.011650864,-0.010817297,0.019517292,0.00737474,0.004001981
20130312,-0.002406145,-0.02179479,0.007692338,0.010598636,-0.013749087,-0.015919038,-0.001439035
20130313,0.001313189,-0.000187017,-0.003838357,0.003531756,0.000425909,-0.005139183,0.000319949
20130314,0.005587352,0.009641372,0.011471945,-0.03461629,0.010377962,-0.006517191,0.008917124
20130315,-0.001619773,0.025475721,-0.011472559,-0.014860878,-0.004222904,0.001464926,0.000950548
20130318,-0.00552557,0.026820104,0.019048421,-0.01512379,-0.021819319,0.005948274,-0.008908564
20130319,-0.00242547,-0.002702649,0.007518664,-0.005755531,-0.009779665,-0.012273006,-0.023279886
20130320,0.006675163,-0.005317111,0.029522879,0.003379284,0.006530629,-0.01518166,0.014452064
20130321,-0.008316924,0.001436967,-0.040821995,-0.01522735,-0.018835275,-0.001265801,-0.017892113
20130322,0.007148643,0.020074159,-0.038615057,0.017060636,0,0.007458119,0.011260363
20130325,-0.003345629,0.003608482,-0.011881304,-0.006734627,-0.016496319,-0.009648396,-0.005369389
20130326,0.007754963,-0.005285946,0.011881139,0.01661815,0.007612948,0.004146392,0.004395326
20130327,-0.000588523,-0.019833388,0.00392927,0.018987589,-0.008287245,-0.001149661,-0.003254289
20130328,0.004048463,-0.021057154,0,0.004474972,-0.004960282,0.000805675,0.000814668
20130401,-0.004483616,-0.031554653,-0.044095053,-0.01848174,-0.010224088,-0.015411144,-0.007846705
20130402,0.005158934,0.002053889,-0.020704874,0.006522681,0.007281426,-0.008913608,-0.00543072
20130403,-0.010602134,0.005100968,-0.029726486,-0.01643329,-0.037182791,-0.008994328,-0.009283963
20130404,0.004040279,-0.009933171,0.004300739,0.000192981,0.006332905,0.006044694,-0.000500125
20130405,-0.004304146,-0.010624238,-0.017316061,-0.013992439,0.005595317,-0.000354063,-0.009543394
20130408,0.006282959,0.007086829,0.123105734,0.013490591,0.012706924,-0.00485778,0.013534987
20130409,0.003538066,0.001805369,0.015325955,0.00842144,0.007547446,0.020107483,-0.00482462
20130410,0.012115444,0.020193727,-0.007634065,0.013805267,0.026308867,0.007769737,0.004326627
20130411,0.003545957,-0.00312588,-0.03509157,0.019004269,-0.004225917,-0.010100842,0.009420488
20130412,-0.002840798,-0.010484774,-0.016000325,0.011128844,-0.002008015,-0.007613912,-0.005113049
20130415,-0.023234125,-0.02342217,-0.032789756,-0.019053368,0.002007983,-0.033233154,-0.027490423
20130416,0.014205841,0.015105338,0.01652963,0.017109789,0.039117823,0.004124483,0.010313631
20130417,-0.014431313,-0.056561886,-0.016528852,-0.018305529,-0.019913973,-0.013896105,-0.012184936
20130418,-0.006723557,-0.02705059,0.044813697,-0.030297365,-0.014312943,-0.012474484,-0.00341081
20130419,0.00880899,-0.003884535,-0.016064343,0.003462997,-0.001331887,-0.00037307,0.008167555
20130422,0.004650798,0.020628757,-0.004057219,0.012331652,0.002661455,0.027953631,0.021293672
20130423,0.010365313,0.018539084,0.028057676,0.020096702,0.028601062,0.016666342,-0.006991383
20130424,6.34E-06,-0.001646354,0.031131352,-0.000446099,0.01410604,-0.003812257,0.005165635
20130425,0.004026614,0.007171225,0.026466648,0.021785953,-0.000212022,0.008675261,0.014191818
20130426,-0.001843812,0.021379814,-0.015037499,-0.075161142,-0.004041154,0.002009979,-0.0042691
20130429,0.007160316,0.030486527,0.015038355,-0.020097611,-0.002133274,0.001415997,0.001151337
20130430,0.002481818,0.029009137,0.050920275,0.016165629,-0.003422851,-0.001534176,0.000328946
20130501,-0.009351473,-0.007913227,0.132644499,-0.022230272,-0.017075968,-0.018957564,-0.012067521
20130502,0.009364004,0.014082376,0.057330732,0.017253302,0.01450036,0.014103082,0.00447995
20130503,0.010479564,0.009961222,0.054221104,0.021544247,0.009196582,0.031770917,0.003966125
20130506,0.001905962,0.023566125,0.002774148,-0.009070008,0.010799475,0.006988523,0.005263125
20130507,0.00521664,-0.004463949,-0.019581472,0.007829271,0.013181738,0.024806752,-0.007905164
20130508,0.004130539,0.011234654,0.078738165,0.003679223,0.024231043,0.005774297,0.003631398
20130509,-0.003693918,-0.015359353,0.007802481,0.005704697,-0.01409791,-0.003993965,0.000987512
20130510,0.004312343,-0.008353796,0.023048335,0.013249832,0.003081248,-0.014896403,0.028554415
20130513,4.29E-05,0.003900384,0.054200265,0.003332441,0.003480935,-0.006225337,0.005582389
20130514,0.010091066,-0.024216876,0.021353385,0.014338708,0.023635469,-0.005921498,0.013272529
20130515,0.005101103,-0.034402022,0.02777955,-0.00661785,0.024648709,-0.006301815,0.00516663
20130516,-0.005022332,0.013268582,-0.134184177,-0.009196155,-0.014321059,-0.002532203,0.002962607
20130517,0.010247412,-0.003037609,0.060778022,0.021647982,0.016461759,0.010203764,0.014528942
20130520,-0.000707868,0.022073576,0.007343967,-0.008446572,0.00291076,0.007499806,0.001380047
20130521,0.001720904,-0.007410389,-0.019704872,0.004585471,0.001162324,-0.002607396,-0.014508745
20130522,-0.008308074,0.003845596,-0.015037499,-0.022189373,-0.012858315,-0.004550337,-0.019625323
20130523,-0.002928115,0.001779416,0.012546957,-0.004420757,-0.00925873,-0.008588778,0.016667325
20130524,-0.000551517,0.00678493,0.009925578,-0.000229026,-0.00019802,-0.008547425,0.006372651
20130528,0.006320963,-0.008371947,0,0.020982323,0.024828213,-0.000232027,0.014612712
20130529,-0.007072936,0.007922534,-0.017435112,-0.006606777,0.009416525,0.003474955,0.03200629
20130530,0.003663626,0.014791071,0.014962501,0.004884054,0.018758946,-0.000925428,0.031443433
20130531,-0.014410577,-0.004094371,-0.009950341,0.008842787,-0.024322406,-0.007084033,-0.026869781
20130603,0.00591844,0.002187605,-0.010050336,-0.00865535,-0.000577167,0.003838623,0.012290166
20130604,-0.005526048,-0.003132902,0.012546957,-0.004430802,-0.014148621,-0.002440977,0.005799152
20130605,-0.013875555,-0.009391967,-0.02525422,0.005517749,-0.023702703,-0.017612188,0.001444956
20130606,0.008454454,-0.015052726,0.007643712,0.002466955,0.015863507,-0.004987417,-0.00506581
20130607,0.012749914,0.00761394,-0.007643134,0.033195869,0.0150354,0.007708215,0.043719233
20130610,-0.000346873,-0.006632949,0.037645435,0.015056086,0.006374639,-0.010091751,0.013930518
20130611,-0.010205264,-0.002943327,-0.024939418,-0.02263321,-0.038873893,-0.003346594,-0.008528262
20130612,-0.008404776,-0.012440058,-0.015267964,-0.011382536,-0.01026248,-0.003718907,-0.001521156
20130613,0.014676069,0.008697071,0.012739507,0.015051161,0.017046873,0.022929107,0.025407479
20130614,-0.005902401,-0.013660886,-0.002535211,-0.006548394,-0.021506618,-0.015029377,0.002020956
20130617,0.007538876,0.004523752,0.02753637,0.014745745,0.002839963,0.000595822,0.027875833
20130618,0.007760964,-0.000532142,0.009828541,0.013218253,0.013083043,0.007478963,0.01158365
20130619,-0.013948302,-0.020521125,-0.004901995,-0.012859328,-0.009644358,-0.003554309,-0.017228563
20130620,-0.025328424,-0.01467414,-0.050388441,-0.017114623,-0.033462682,-0.012541315,0.014766438
20130621,0.002666219,-0.008040236,0.033040114,-0.000293043,-0.021737558,-0.000962463,-0.003899594
20130624,-0.012219369,-0.02686259,0.01242252,-0.010110944,-0.030985119,-0.019436674,-0.00955147
20130625,0.009452456,0.000223975,0.024391104,0.005447137,0.033754841,0.009886963,0.004198175
20130626,0.00954479,-0.011390628,-0.002412909,0.019947715,0.012895495,-0.002797911,-0.00091642
20130627,0.006180691,-0.010835492,-0.014599049,-7.20E-05,0.013974895,0.010420517,0.00274822
20130628,-0.004298789,0.006959725,0,0.000503873,-0.006441703,-0.005681107,-0.007476882
20130701,0.0053892,0.031501574,0.004890024,0.015756216,0.005820031,0.002784121,0.007345952
20130702,-0.000545057,0.022400231,-0.032220552,0.005761371,-0.002075152,-0.002905216,-0.017270276
20130703,0.000823708,0.005504821,0.022416854,0.001056442,-0.010019023,-0.007667319,0.006759106
20130705,0.010150046,-0.00806443,0.002459972,0.006491882,0.017880192,0.003536738,0.024786267
20130708,0.005237805,-0.005694181,-0.017348621,0.01634076,0.020194707,0.01282244,-0.004131523
20130709,0.007203662,0.017435121,0.01242252,0.003229779,0.013837814,0.025278782,-0.007663288
20130710,0.000181577,-0.003843376,-0.017435112,0.002740242,-0.011618231,-0.004345428,-0.003264322
20130711,0.013463213,0.01546677,0.111621872,0.024764805,0.008227065,0.020273105,0.003916321
20130712,0.00308173,-0.00182266,-0.029648196,0.025989332,0.015270805,0.005406359,0.007657606
20130715,0.001373936,0.002177627,0.018349611,-0.003191086,0.019489833,0.002635524,-0.002849055
20130716,-0.003715656,0.00642432,0.006794863,0.000978521,0.000385926,0.008771418,-0.010820329
20130717,0.002770206,0.000266964,-0.011351182,0.005913481,-0.000772298,-0.017159384,-0.00341382
20130718,0.005020342,0.003359351,0.057665896,-0.014948169,0.017228729,-0.011021514,0.004855194
20130719,0.001608756,-0.015893637,-0.140948546,0.003676234,-0.006473911,-0.000817334,-0.021833628
20130722,0.002030962,0.003194891,-0.032789756,-0.005749497,0.012339554,0.004077675,-0.013874812
20130723,-0.001853654,-0.017320131,-0.063512914,-0.008005962,-0.002266567,-0.005596632,-0.000543147
20130724,-0.003818503,0.050086466,-0.00823078,-0.007066912,-0.013133873,-0.024622665,-0.000679231
20130725,0.00255321,-0.004573442,0.01910042,0.014808806,0.008965688,-0.015702644,0.002847941
20130726,0.000827951,0.005661941,0.031917184,0.027982804,-0.008581718,-0.000974475,-0.000542147
20130729,-0.003743034,0.01530232,-0.018494983,-0.019123698,-0.010977028,0.011631096,0.007425364
20130730,0.000373747,0.012274361,0.01849491,-0.012128251,0.002707332,0.002045906,-0.002827995
20130731,-0.000136419,-0.001744521,-0.013175416,-0.003942762,0.006927946,-0.003371678,-0.001052554
20130801,0.012462588,0.009120283,0.010554109,0.014337722,0.013714525,0.018285791,-0.025877965
20130802,0.001639114,0.012759253,-0.002628451,-0.004460935,0.002645498,-0.001659376,0.00179938
20130805,-0.001480931,0.014828512,0.005249199,-0.01064142,-0.002456014,-0.008816754,-0.003325523
20130806,-0.005739473,-0.008987265,-0.026526744,-0.000797318,-0.026642788,-0.012402595,0.004569544
20130807,-0.003813126,-0.000580168,-0.008097698,-0.012850211,0.000388924,-0.001212735,-0.007069933
20130808,0.003877921,-0.008574658,0.005405365,-0.003948786,0.005422273,0.018390847,0.004718849
20130809,-0.003576348,-0.014332217,-0.01630521,0.005126835,-0.008923698,0.006529635,-0.000831345
20130812,-0.001153586,0.028011975,0,-0.001919842,-0.008217673,0.021191858,-0.008488929
20130813,0.00277221,0.046427375,0.010899385,-0.009210285,0.016947575,0.002891815,0.039596604
20130814,-0.005190063,0.018075647,0.034623624,-0.008986256,-0.003483059,-0.008701751,-0.006603757
20130815,-0.014384566,-0.001184701,-0.034623536,-0.016857289,-0.014251066,0.000465891,0.011829752
20130816,-0.003310067,0.008837831,-0.008163229,-0.005776653,-0.010078619,-0.008186417,-0.019976202
20130819,-0.005917778,0.010712417,-0.016528852,0.00262954,-0.020466007,-0.011337022,-0.014418448
20130820,0.003813913,-0.013224054,0.008298472,0.005308883,0.011889044,-0.004046175,0.001244226
20130821,-0.00579637,0.002570693,-0.005525236,-0.008816754,-0.015341075,-0.011031625,-0.001381954
20130822,0.008582441,0.001193288,0.005524711,0.017970558,0.015140797,0.014721111,0.005104948
20130823,0.003939242,-0.003864457,0.005494875,0.000965534,-0.001604286,-0.003332547,-0.001101607
20130826,-0.004047839,0.003884446,-0.019364283,-0.013189602,-0.004626687,-0.003941759,-0.008857109
20130827,-0.016001539,-0.029006655,-0.054533274,-0.018620287,-0.027801916,-0.010345329,-0.020220054
20130828,0.002743878,0.004708896,0.008811068,0.002311327,0.001449948,-0.003027578,0.003822684
20130829,0.001961477,0.00163666,-0.011764936,0.008486884,0.003306527,0.00096953,-0.00424801
20130830,-0.003179367,-0.009160833,-0.033085333,-0.010620195,-0.002892178,0.000120993,0.009041007
20130903,0.004155576,0.002796087,0,0.027450757,0.021290735,-0.000363066,0.017011481
20130904,0.008084188,0.020483768,0.012157794,0.016620117,0.00464818,0.01240573,0.018085468
20130905,0.001209132,-0.006883638,0.029763636,0.001565774,0.005228309,-0.007087054,-0.003809246
20130906,5.44E-05,0.005938333,0.045853475,0.005966167,-0.012919093,0.005289983,-0.012894781
20130909,0.009943282,0.015831025,0.033060431,0.012929058,0.017521596,0.026039997,0.001380047
20130910,0.00731894,-0.02304245,0.047627584,0.002166651,0.019767333,0.011846552,0.009604727
20130911,0.003047635,-0.055982165,-0.013004189,-0.002399877,-0.00707094,0.005986048,-0.007401322
20130912,-0.003386142,0.010591709,-0.018494983,-0.002606394,-0.009308187,-0.00333355,0.000412915
20130913,0.002711002,-0.016617306,0.021108637,-0.003149956,0.004565562,0.001956086,-0.005100988
20130916,0.005677008,-0.032308339,-0.002614415,-0.006262569,0.010050326,0.001952093,-0.008605925
20130917,0.004208869,0.011485785,0.007822326,0.027024526,0.003914329,-0.001262797,0.003062306
20130918,0.012104122,0.020348557,0.020566061,0.025525436,0.019534944,0.00880413,-0.014982682
20130919,-0.001844654,0.016265005,0.005076095,8.30E-05,-0.004992442,-0.001025526,0.041183209
20130920,-0.007243054,-0.010407976,-0.030851037,0.013621801,-0.01434642,-0.034786081,0.009298633
20130923,-0.004730758,0.048503456,-0.010498921,-0.01545075,-0.032549018,0.003298554,-0.012689168
20130924,-0.002600521,-0.003143937,0.002635524,0.008439289,-0.012382346,0.000940558,-0.007910203
20130925,-0.002743225,-0.015598019,0.028535949,-0.004722132,0.006108306,-0.007192806,0.020733566
20130926,0.003479366,0.009692872,-0.005128126,0.017344707,-0.006721539,-0.003556316,0.010008745
20130927,-0.004082122,-0.00716259,-0.007741891,-0.006655096,-0.000817334,-0.004762322,-0.006394401
20130930,-0.00604748,-0.012506886,-0.013037622,-0.010721268,-0.007803367,-0.004784427,-0.01277627
20131001,0.007966724,0.023240828,0.013037639,0.026232889,0.001853282,0.004307708,0.012376099
20131002,-0.000666892,0.003273636,,-0.001371941,0.002260443,0.003694168,-0.01115802
20131003,-0.009019973,-0.012641569,,-0.018102873,-0.006384337,-0.001189707,-0.000541146
20131004,0.007028466,-0.000786309,,0.013506377,0.015173301,0.002735256,0.014369266
20131007,-0.008542748,0.009724563,,-0.028647448,-0.01972935,-0.007988826,-0.008166253
20131008,-0.01240875,-0.014060386,,-0.022177104,-0.01064142,-0.008174319,-0.026562685
20131009,0.000573741,0.011675574,,-0.016626457,0.005856815,0.008054475,-0.005537303
